"Temperatura";"Vlaga";"Vjetar";"Sunce";"O3";"NO";"NO2"
"27.3989";"54.928";"2.0275";"655.6";"73.328";"0.925";"4.04167"
"27.4993";"54.666";"2.01167";"666.33";"72.033";"1.44444";"2.89444"
"27.7782";"53.932";"1.76417";"676.36";"71.964";"1.6";"3.36389"
"27.8234";"53.841";"1.915";"686.82";"72.522";"1.4";"3.61667"
"27.6543";"53.883";"1.65861";"697.64";"68.283";"0.74167";"2.44444"
"27.8522";"53.689";"1.94972";"703.8";"78.756";"1.97778";"1.68333"
"28.1126";"52.795";"1.70083";"716.11";"69.6";"1.57222";"4.63889"
"28.1797";"51.786";"1.73944";"724.29";"71.836";"2.21667";"5.0639"
"28.0977";"52.332";"1.84528";"737.47";"71.467";"2.11389";"3.70556"
"27.9781";"52.321";"2.24917";"751.25";"76.925";"2.78611";"2.86111"
"27.9232";"52.778";"1.88028";"760.85";"71.269";"1.34722";"3.11944"
"28.2153";"51.751";"1.61833";"770.81";"75.528";"1.26111";"3.28889"
"28.7129";"50.091";"1.83083";"780.75";"69.958";"1.375";"3.50556"
"28.7476";"49.982";"1.79556";"793.54";"73.775";"1.04444";"2.67222"
"29.0473";"50.194";"1.15917";"808.99";"72.583";"2.20278";"4.57778"
"28.7563";"50.295";"1.99417";"817.73";"71.389";"1.56944";"5.5306"
"28.895";"49.5169";"2.37167";"831.07";"71.977";"1.84857";"3.40857"
"28.5818";"50.714";"2.14556";"835.45";"75.078";"1.275";"3.59722"
"28.7678";"50.279";"1.66889";"846.43";"72.967";"1.73333";"4.28056"
"29.1921";"48.6239";"2.04611";"855.72";"72.619";"1.15833";"4.05556"
"29.2622";"48.117";"1.8";"862.55";"70.869";"1.61111";"4.27222"
"29.3184";"46.9093";"1.53806";"877.17";"69.303";"0.96111";"4.51111"
"29.4872";"46.5751";"1.3675";"889.42";"73.331";"1.75556";"3.58056"
"29.6417";"46.3526";"1.81083";"895.03";"71.8";"1.275";"4.81111"
"29.9449";"45.1955";"1.96889";"904";"69.839";"1.52222";"4.7"
"29.6191";"45.9911";"2.02833";"916.42";"72.278";"2.10278";"3.46667"
"29.5707";"46.2439";"2.37417";"922.7";"76.342";"1.61389";"3.34444"
"29.5545";"46.0234";"2.15361";"928.21";"73.6";"1.76944";"3.35833"
"29.6582";"45.8309";"1.63083";"944.15";"75.836";"1.30278";"3.74722"
"29.8887";"44.4533";"2.31639";"950.43";"71.153";"1.9";"3.93889"
"29.8162";"44.6771";"2.48861";"955.81";"72.631";"1.59167";"2.88056"
"29.7643";"45.0139";"2.6425";"966.66";"76.792";"1.63889";"2.93611"
"30.0833";"43.6762";"2.20444";"973.92";"69.186";"1.86667";"3.13333"
"30.3813";"43.1723";"2.01667";"982.95";"75.544";"2.6";"2.26944"
"30.6834";"42.9269";"2.28306";"987";"70.883";"0.99722";"5.5"
"30.4468";"44.1224";"1.76944";"1001.59";"78.689";"1.93611";"4.07222"
"30.2335";"43.9156";"1.97111";"1011.28";"71.303";"1.60278";"3.1"
"30.1066";"43.3075";"2.09639";"1015.15";"73.628";"1.49167";"4.03611"
"30.2498";"42.9269";"2.38139";"1026.95";"70.939";"0.77778";"4.21389"
"30.4273";"41.5786";"2.28972";"1031.38";"70.753";"2.47778";"3.06389"
"30.7678";"40.7719";"1.73361";"1035.28";"72.8";"1.27222";"3.68333"
"31.0816";"40.8544";"1.77306";"1043.21";"77.091";"0.72571";"4.08286"
"31.0974";"41.0525";"2.13472";"1047.85";"75.717";"0.58056";"4.975"
"30.6916";"41.7652";"1.98889";"1056.3";"75.832";"1.79118";"3.22059"
"30.8286";"41.676";"1.74333";"1061.55";"77.775";"1.19722";"3.52222"
"31.3192";"40.3785";"2.07472";"1069.04";"76.053";"2.11389";"3.43889"
"31.1111";"40.5052";"2.06111";"1073.16";"74.469";"1.725";"4.175"
"31.291";"39.8754";"2.33917";"1080.38";"74.894";"1.01389";"4.64444"
"31.1207";"39.9946";"2.21278";"1082.9";"74.342";"0.96944";"2.99167"
"31.1259";"40.3253";"1.59028";"1087.94";"78.911";"1.69444";"2.89167"
"31.4026";"38.2674";"2.46306";"1095.24";"64.931";"1.01111";"4.48056"
"31.423";"38.1723";"2.54667";"1102.41";"73.622";"1.5";"2.18056"
"31.4017";"38.505";"1.49667";"1106.95";"72.892";"1.00278";"3.18056"
"31.6819";"38.1252";"1.45694";"1108.8";"72.858";"1.4";"3.54444"
"31.9512";"37.2493";"1.96167";"1114.38";"71.031";"1.11944";"4.04167"
"31.9117";"36.809";"2.36917";"1119.47";"69.917";"1.35833";"2.86111"
"31.8971";"36.52";"1.92333";"1122.78";"72.697";"0.81667";"2.4"
"32.0805";"36.4954";"2.07472";"1125.96";"73.094";"1.43333";"3.64722"
"32.076";"35.6131";"3.10889";"1131.48";"67.714";"2.56667";"1.74722"
"32.0417";"35.4243";"1.51833";"1137.95";"71.861";"1.36944";"1.42222"
"32.1207";"36.2487";"1.66056";"1140.2";"74.569";"1.36944";"3.16389"
"32.4553";"36.199";"1.99167";"1152.02";"71.947";"1.63611";"4.66389"
"32.5527";"35.1257";"1.89056";"1158.33";"64.903";"3.47222";"5.7222"
"32.2574";"35.1105";"1.86972";"1152.75";"69.117";"2.06944";"2.75"
"32.2335";"35.8377";"1.50139";"1152.72";"72.503";"0.60278";"3.49167"
"32.2873";"35.5445";"2.36167";"1153.27";"69.747";"1.475";"3.30833"
"32.1686";"35.123";"1.88083";"1149.81";"71.419";"-0.122222";"5.4778"
"32.4701";"34.6938";"1.53944";"1148.35";"71.258";"0.73333";"4.08611"
"32.7387";"33.8848";"2.31972";"1145.1";"68.694";"1.85";"4.47778"
"32.612";"33.7875";"2.59861";"1143.02";"69.464";"1.30556";"2.7"
"32.572";"34.2096";"1.045";"1150.2";"72.181";"1.49722";"2.21111"
"32.8941";"33.6204";"1.95806";"1150.38";"69.364";"1.36111";"2.86944"
"32.8262";"33.3516";"1.80583";"1151.86";"69.237";"2.17143";"2.22571"
"32.8704";"33.2209";"1.42278";"1150.17";"69.32";"0.62857";"3.15714"
"33.1617";"32.8101";"1.46639";"1147.88";"69.572";"1.22222";"3.17778"
"33.1291";"32.6745";"2.14083";"1151.33";"69.65";"1.06111";"3.60833"
"32.6276";"33.3229";"2.19611";"1157.17";"74.647";"1.48889";"1.81944"
"32.6191";"32.7834";"1.73333";"1160.23";"69.05";"1.08611";"3.20833"
"32.7587";"32.9004";"1.68306";"1168.52";"70.578";"1.48889";"2.9"
"32.6834";"33.3763";"1.10528";"1169.23";"74.964";"0.56944";"2.025"
"33.3125";"32.5219";"1.57944";"1147.22";"70.519";"0.92222";"1.36111"
"33.225";"32.8064";"1.54972";"1167.23";"71.036";"1";"3.10278"
"33.0777";"32.556";"2.08028";"1171.06";"70.222";"0.57222";"3.675"
"33.1298";"32.271";"1.80194";"1164.41";"71.017";"1.82222";"2.58333"
"33.2253";"32.487";"2.05389";"1161.03";"73.664";"1.05833";"2.20278"
"33.1879";"32.0918";"1.80583";"1161.09";"72.119";"1.03611";"3.05833"
"33.0113";"32.1886";"1.20361";"1164.07";"74.528";"0.80556";"1.28333"
"33.2181";"31.6921";"2.38806";"1155.75";"73.019";"1.85";"1.09444"
"33.3526";"31.9457";"1.39139";"1143.35";"74.322";"1.025";"2.55278"
"33.674";"30.6745";"2.13833";"1144.57";"71.164";"1.03611";"2.86389"
"33.4807";"31.2231";"2.66417";"1140.14";"74.556";"1.45";"1.58611"
"33.3199";"31.2862";"2.12861";"1129.18";"71.811";"1.28889";"2.74722"
"33.3474";"31.1693";"1.55639";"1127.6";"71.753";"1.36944";"1.38889"
"33.1165";"32.2904";"2.30389";"1113.82";"75.453";"1.11667";"1.91111"
"33.431";"31.5595";"2.02167";"1126.35";"72.253";"1.51111";"2.18056"
"33.4564";"31.6925";"1.29278";"1125.37";"72.764";"0.62222";"0.95278"
"33.3134";"31.8529";"1.11417";"1121.9";"76.425";"1.18056";"0.65833"
"33.5028";"30.9136";"1.81139";"1124.19";"72.061";"2.03333";"0.73333"
"33.6556";"30.7724";"1.85222";"1094.14";"72.958";"0.94444";"2.61389"
"33.6929";"30.6704";"1.96639";"746.1";"71.025";"1.28056";"2.79445"
"33.8121";"29.8826";"1.70667";"349.36";"71.542";"1.88889";"2.25833"
"33.86";"29.7033";"1.61556";"296.725";"73.256";"1.16944";"1.54167"
"34.0961";"29.2283";"2.22556";"390.553";"74.25";"0.047222";"2.41389"
"33.992";"28.9386";"2.42139";"820.74";"71.614";"1.33333";"1.98056"
"34.0423";"28.7276";"2.12111";"1094.06";"72.656";"1.01944";"1.66111"
"34.2606";"28.7355";"2.09028";"1104.83";"73.547";"1.8";"2.94167"
"34.3145";"29.1578";"1.42222";"1093.19";"73.378";"1.33611";"2.37778"
"34.077";"28.5827";"1.20556";"1088.05";"72.897";"1.79722";"1.59722"
"34.4143";"28.5603";"2.28861";"1071.07";"76.475";"0.82222";"2.34444"
"33.9783";"29.1148";"1.44222";"1061.7";"73.597";"1.74444";"0.81944"
"33.9091";"29.6662";"1.76833";"1054.99";"77.164";"0.73056";"1.25833"
"34.1482";"28.5803";"2.16611";"1057.57";"73.242";"0.87222";"1.55278"
"34.3806";"27.9711";"1.62417";"1053.35";"71.533";"1.29722";"2.33056"
"34.3147";"27.8084";"2.1625";"1039.84";"72.342";"0.355556";"2.16111"
"34.4032";"27.3053";"1.85528";"1031.28";"72.192";"1.08333";"0.84722"
"34.5868";"27.5184";"1.73611";"1025.83";"73.264";"1.28611";"1.12222"
"34.8876";"27.5781";"1.79833";"1011.34";"74.236";"1.29722";"2.19722"
"34.7702";"27.6309";"2.32583";"1000.58";"72.342";"1.81667";"3.40278"
"34.6908";"27.4922";"1.76222";"1008.51";"73.192";"1.09444";"1.51667"
"34.8277";"27.0161";"1.93556";"1007.36";"71.228";"2.01667";"0.63889"
"34.6098";"26.977";"1.94278";"995.17";"72.908";"1.14722";"1.43056"
"34.5009";"27.6356";"1.78694";"982.48";"73.483";"1.50833";"1.99167"
"34.7311";"27.329";"1.73778";"983.18";"74.139";"0.76667";"2.03056"
"34.6196";"27.6194";"1.41778";"986.69";"75.211";"1.23889";"1.28056"
"34.8164";"27.4937";"1.49944";"983.44";"72.886";"0.022222";"2.90833"
"35.1921";"26.2487";"2.2825";"955.95";"69.517";"1.375";"2.5"
"34.8524";"26.8014";"1.44833";"938.07";"71.55";"1.36667";"2.03056"
"34.6003";"26.6176";"2.15583";"928.8";"75.561";"1.50556";"0.411111"
"34.7854";"26.9716";"1.72778";"923.77";"75.183";"2.57222";"-1.20833"
"35.01";"26.8513";"2.0825";"926.66";"73.7";"-0.338889";"1.57222"
"35.0981";"26.4008";"2.31";"915.65";"74.211";"1.75556";"1.01667"
"35";"26.2721";"2.46889";"900.86";"74.011";"1.74";"1.15143"
"34.9627";"25.8207";"2.77583";"892.52";"72.994";"1.58333";"1.06389"
"34.8372";"26.3726";"0.85472";"889.72";"74.833";"0.74722";"1.08889"
"34.8809";"26.1643";"1.95";"879.87";"73.236";"1.575";"-0.63333"
"35.0098";"26.1814";"1.2225";"880.49";"75.108";"1.80278";"0.094444"
"34.9874";"26.9306";"1.58722";"859.97";"75.154";"1.22";"0.70571"
"34.804";"26.5323";"2.00694";"844.44";"73.647";"-0.183333";"0.99444"
"34.9401";"25.8075";"2.30806";"834.24";"72.2";"1.25833";"3.44444"
"34.8858";"26.1302";"2.01028";"816.71";"74.844";"0.76944";"1.06389"
"34.6118";"26.5443";"1.835";"814.37";"74.881";"0.86389";"0.69722"
"34.6341";"26.7689";"1.90417";"813.1";"75.703";"1.72286";"0.317143"
"34.6866";"27.0601";"1.51889";"794.68";"75.881";"0.388889";"1.51944"
"34.7539";"26.5618";"2.51389";"782.35";"72.208";"1.86944";"-0.080556"
"34.8032";"26.4006";"2.43389";"778.9";"74.367";"0.875";"0.95833"
"35.1654";"26.4527";"1.90611";"785.09";"75.147";"1.35556";"0.67222"
"35.0929";"27.6756";"2.59917";"766.94";"76.933";"1.875";"0.227778"
"34.9442";"27.579";"1.59639";"750.62";"73.547";"0.84722";"0.81389"
"34.9414";"26.7148";"2.65167";"733.02";"71.906";"2.05";"1.69444"
"34.9026";"26.8234";"2.21583";"724.2";"76.611";"1.11667";"1.28333"
"34.9097";"27.2361";"2.31028";"712.87";"74.831";"0.261111";"1.96944"
"35.0386";"26.7487";"1.4225";"700.79";"73.075";"0.86944";"1.26944"
"35.1302";"27.0438";"2.215";"693.18";"73.456";"1.61389";"0.311111"
"35.2658";"27.0098";"1.46528";"680.98";"75.425";"1.20833";"0.347222"
"35.0977";"27.0972";"2.11056";"665.19";"72.094";"0.71667";"0.575"
"34.8941";"27.1877";"1.83306";"655.87";"74.269";"0.52778";"0.975"
"35.1515";"26.3518";"1.22";"651.95";"73.239";"-0.088889";"1.83056"
"35.1845";"26.4944";"2.7975";"640.21";"74.819";"1.42778";"1.35278"
"34.9991";"26.1608";"1.42833";"623.81";"73.397";"1.34444";"0.51111"
"35.2548";"26.4347";"1.67639";"608.39";"74.392";"1.34722";"1.50556"
"35.3099";"26.7391";"1.8275";"600.18";"72.194";"1.36944";"2.91667"
"35.3793";"26.168";"1.67056";"590.87";"74.497";"0.87778";"1.33889"
"35.3049";"27.0605";"1.50611";"585.66";"74.883";"1.525";"2.18056"
"35.12";"27.4414";"1.49833";"577.58";"73.986";"0.78611";"2.47778"
"35.1769";"27.168";"1.60472";"562.03";"73.286";"0.95";"1.75"
"35.2782";"26.6938";"2.57694";"540";"72.014";"1.10556";"2.48333"
"35.0627";"26.5814";"2.52083";"525.64";"72.711";"0.93333";"2.73333"
"34.8045";"26.2033";"2.38667";"515.32";"72.572";"0.80278";"1.68056"
"34.536";"26.8811";"2.2";"505.84";"76.611";"1.01944";"0.475"
"34.6482";"26.7018";"2.01861";"495.551";"72.806";"-0.255555";"2.38611"
"34.5213";"26.9963";"3.04472";"292.116";"75.183";"0.82857";"1.15143"
"34.4368";"27.7797";"2.74417";"104.846";"76.539";"1.30556";"0.96111"
"34.454";"27.8837";"1.565";"103.602";"75.956";"-0.497222";"2.22778"
"34.4681";"27.8184";"0.98389";"103.079";"74.106";"0.113889";"2.37222"
"34.4653";"28.1115";"1.92444";"102.142";"73.156";"0.83056";"1.61111"
"34.4633";"28.2413";"1.19306";"101.3";"75.914";"1.00556";"1.51389"
"34.6283";"28.2595";"1.80917";"100.985";"73.642";"0.95833";"1.20833"
"34.638";"27.9414";"1.94167";"110.523";"73.4";"1";"3.38611"
"34.3099";"27.6623";"1.30111";"244.586";"72.983";"0.925";"2.31667"
"34.2556";"28.6354";"1.55056";"187.292";"75.994";"0.90556";"2.25833"
"34.1793";"29.4839";"1.49139";"137.14";"74.128";"1.11111";"2.25278"
"34.1628";"28.9805";"1.94972";"94.247";"71.883";"0.2";"3.80556"
"34.3602";"29.0115";"1.55111";"124.182";"75.039";"1.03889";"2.98889"
"34.2524";"28.3752";"1.68694";"97.216";"68.617";"1.03714";"4.31714"
"34.171";"27.4996";"1.64417";"92.971";"71.397";"1.57222";"1.75"
"34.1148";"27.7871";"2.12611";"91.393";"73.203";"0.54722";"3.22222"
"34.1211";"28.7261";"2.08694";"80.653";"79.9";"0.60556";"0.72778"
"34.1556";"29.7504";"1.03528";"81.549";"75.306";"0.427778";"2.32778"
"34.0295";"30.14";"0.53917";"79.436";"72.969";"1.05556";"3.11389"
"33.7385";"32.3526";"0.75806";"74.29";"71.7";"1.43611";"5.8278"
"33.5857";"32.4134";"0.83944";"73.105";"66.281";"2.26389";"6.1361"
"33.4238";"32.5497";"1.30694";"70.907";"71.008";"1.28056";"4.50556"
"33.5226";"31.7461";"1.41583";"68.861";"71.442";"1.55";"5.3694"
"33.518";"32.6953";"1.11306";"67.038";"75.661";"1.57778";"3.71389"
"33.2593";"35.617";"2.14694";"65.009";"90.706";"1.62778";"3.875"
"32.9312";"36.9776";"2.13083";"63.316";"89.858";"1.46389";"3.92222"
"32.793";"37.7984";"2.22083";"61.081";"91.983";"1.13889";"4.21944"
"32.6018";"38.6827";"2.55361";"59.099";"91.253";"1.33889";"3.55"
"32.2947";"38.7068";"2.25667";"56.862";"89.478";"1.375";"3.48611"
"32.1769";"38.8448";"1.71139";"54.366";"94.094";"0.72778";"2.80833"
"32.082";"39.061";"1.94028";"52.224";"90.725";"1.14722";"3.13056"
"32.0108";"39.4132";"1.89278";"49.9479";"91.303";"1.36667";"3.45"
"31.9985";"39.3553";"2.39806";"47.5";"88.236";"0.86944";"3.65278"
"31.9551";"39.1701";"1.94694";"44.6267";"89.022";"0.136111";"3.76389"
"31.9143";"39.2973";"1.34444";"42.2135";"89.881";"0.311111";"3.75278"
"31.8655";"39.3362";"2.35694";"40.1671";"88.842";"0.269444";"3.14444"
"31.811";"39.2784";"1.83";"38.0751";"89.833";"-0.066667";"3.90833"
"31.8277";"39.5525";"2.60917";"35.842";"91.733";"1.775";"2.32778"
"31.6118";"39.9507";"2.64056";"33.776";"87.756";"1.62222";"3.73056"
"31.4922";"40.1981";"2.20639";"31.7166";"91.111";"0.99722";"3.30833"
"31.4208";"40.2131";"1.71472";"29.5551";"86.278";"0.294444";"3.51389"
"31.3069";"40.7606";"1.955";"27.1094";"91.144";"1.58611";"3.05278"
"31.1606";"41.2522";"2.17528";"24.6766";"86.531";"0.72222";"3.95833"
"31.0855";"41.7754";"1.83472";"22.1506";"91.517";"0.50833";"3.125"
"30.9247";"42.4099";"2.40417";"20.0521";"86.869";"0.96667";"2.88333"
"30.7982";"42.6586";"2.17806";"18.648";"91.419";"0.98056";"2.98333"
"30.7298";"42.9301";"1.95083";"17.8233";"85.622";"1.05556";"3.85833"
"30.6654";"43.301";"1.92722";"17.4327";"91.931";"0.675";"3.275"
"30.5449";"43.7324";"1.76361";"17.1701";"87.367";"0.88333";"4.34167"
"30.4132";"44.1428";"0.62389";"16.875";"91.736";"0.76667";"4.15833"
"30.1927";"45.0677";"1.02167";"16.5321";"86.442";"1.03611";"3.83611"
"29.9659";"45.8073";"1.77778";"16.2001";"89.672";"0.61389";"3.27778"
"29.8809";"46.0384";"0.99667";"15.9201";"87.033";"1.16111";"3.64722"
"29.7487";"46.7546";"1.28306";"15.5295";"90.994";"1.18056";"3.37778"
"29.5825";"46.9221";"1.61806";"15.2734";"88.228";"1.68611";"2.96667"
"29.5317";"47.2105";"1.17417";"15.0152";"89.586";"1.675";"2.92778"
"29.464";"47.617";"1.51167";"14.885";"89.081";"1.06111";"3.20278"
"29.4325";"47.9401";"0.62667";"14.579";"87.069";"1.49722";"4.41111"
"29.2402";"49.2975";"0.35";"14.3338";"90.981";"-0.202778";"4.21944"
"28.8611";"49.6708";"0.446111";"13.9041";"85.747";"0.99722";"3.35556"
"28.7554";"50.211";"0.5425";"13.5807";"94.339";"1.95833";"2.73333"
"28.6547";"50.403";"0.57944";"13.1207";"84.744";"0.96389";"2.81944"
"28.5534";"50.418";"0.7";"12.8385";"92.1";"0.96667";"2.53611"
"28.6257";"49.7552";"0.243333";"12.5586";"84.464";"1.30833";"2.68889"
"28.6558";"50.638";"0.284167";"12.3199";"94.897";"0.72353";"2.72941"
"28.6265";"50.297";"0.483056";"12.0312";"85.106";"-0.005556";"3.33333"
"28.6324";"50.232";"0.416944";"11.8533";"89.983";"0.79722";"1.87778"
"28.5178";"51.4";"0.481944";"11.6884";"91.903";"0.90278";"2.94444"
"28.3969";"52.786";"0.81222";"11.5061";"83.447";"0.86667";"5.2556"
"28.1651";"53.609";"0.67306";"11.4041";"70.192";"1.50556";"16.9472"
"28.0239";"54.122";"0.78528";"11.2999";"58.503";"1.25";"19.9222"
"27.9238";"54.059";"0.61333";"11.1871";"74.661";"0.51667";"13.0389"
"27.8661";"54.47";"0.61917";"11.0135";"65.667";"0.88889";"14.1806"
"27.8025";"55.633";"0.268889";"10.8854";"61.583";"2.40278";"24.1139"
"27.599";"55.856";"0.476389";"10.7118";"52.692";"1.09444";"24.8639"
"27.5751";"55.623";"0.595";"10.4796";"53.694";"1.19444";"25.1861"
"27.5629";"56.112";"0.68944";"10.2561";"55.725";"1.92778";"26.3722"
"27.5334";"56.44";"0.373055";"10.1302";"45.875";"4.03055";"27.7583"
"27.4974";"56.942";"0.118333";"10.0738";"61.2";"1.28889";"23.5083"
"27.3381";"56.711";"0.312778";"9.8958";"48.4417";"0.50278";"24.2111"
"27.3003";"57.285";"0.418056";"9.7548";"62.442";"2.88889";"21.7167"
"27.1836";"58.152";"0.213056";"9.579";"42.9972";"4.95833";"26.3083"
"27.1157";"58.244";"0.5825";"9.5443";"47.6139";"4.03333";"29.6389"
"26.9421";"59.687";"1.0225";"9.3967";"45.9278";"4.825";"31.0028"
"26.7839";"60.521";"0.443056";"9.2621";"46.8056";"3.59167";"31.0111"
"26.7053";"60.623";"1.00806";"8.9865";"49.2139";"3.5";"28.0444"
"26.5145";"61.227";"1.07556";"8.878";"47.1556";"2.16944";"24.5306"
"26.5011";"60.421";"0.405833";"8.7674";"56.756";"1.84444";"21.0528"
"26.5193";"60.905";"0.565";"8.6176";"52.347";"1.95556";"19.9722"
"26.4184";"60.445";"0.50389";"8.5438";"62.958";"2.03889";"16.2306"
"26.2969";"61.198";"0.359722";"8.3724";"61.053";"1.78056";"14.8083"
"26.2782";"61.163";"0.57694";"8.1814";"61.6";"1.66111";"13.1056"
"26.2276";"61.156";"0.471389";"8.0556";"65.178";"1.86111";"4.17222"
"26.1421";"61.944";"0.80278";"7.8581";"57.247";"1.05278";"-0.033333"
"26.0197";"62.776";"0.84889";"7.6497";"67.653";"1.05833";"-0.252778"
"25.9505";"63.01";"0.58028";"7.6042";"52.286";"0.063889";"1.00278"
"25.8047";"63.405";"0.72861";"7.5195";"60.742";"1.50556";"0.98889"
"25.7337";"63.288";"0.466944";"7.322";"54.167";"1.93889";"0.68611"
"25.7652";"62.196";"0.62444";"7.1506";"58.206";"1.32222";"0.2"
"25.8405";"61.653";"0.351111";"7.079";"67.894";"1.35278";"9.2111"
"25.7561";"61.173";"0.313056";"6.9727";"60.214";"1.00278";"10.4972"
"25.7513";"61.566";"0.63083";"7.003";"66.349";"0.61143";"11.6857"
"25.6719";"62.597";"0.58028";"6.9683";"60.822";"2.25556";"12.0972"
"25.559";"62.817";"0.53667";"6.7687";"60.65";"1.49167";"12.0694"
"25.5217";"63.086";"0.3";"6.5603";"62.708";"0.56944";"12.45"
"25.502";"62.999";"0.279167";"6.4605";"58.242";"1.31944";"10.2389"
"25.5163";"63.147";"0.440556";"6.4279";"62.839";"0.93056";"11.7167"
"25.5215";"64.197";"0.79167";"6.3802";"53.878";"1.87778";"14.7667"
"25.3587";"64.674";"0.66444";"6.3607";"54.386";"1.04167";"17.5056"
"25.3982";"64.154";"0.65417";"6.2869";"45.5667";"0.96111";"19.9472"
"25.2943";"64.337";"0.51694";"6.1545";"51.942";"1.78611";"18.1806"
"25.3023";"63.807";"0.69444";"6.0786";"51.203";"1.44167";"16.7556"
"25.2402";"63.64";"0.59556";"5.9852";"49.475";"1.68889";"17.0889"
"25.1986";"64.105";"0.295833";"5.8854";"47.6028";"2.27222";"18.9583"
"25.0842";"64.477";"0.74611";"5.8442";"48.325";"1.97222";"19.675"
"24.8945";"65.848";"0.60333";"5.8268";"42.3944";"2.32778";"21.2778"
"24.8754";"65.93";"0.50806";"5.5838";"41.3805";"2.25278";"23.4417"
"24.918";"65.444";"0.499444";"5.4818";"34.575";"3.06389";"23.7944"
"25.0193";"64.905";"0.71944";"5.4102";"44.9743";"3.09143";"20.9257"
"25.1443";"64.554";"0.78167";"5.4926";"43.4722";"2.91111";"16.4083"
"24.9366";"64.852";"1.06417";"5.4557";"46.4444";"3.16111";"17.5917"
"24.878";"64.745";"0.97917";"5.5338";"45.8333";"2.11389";"13.3722"
"24.9191";"64.806";"0.745";"5.5577";"54.582";"1.07059";"13.3559"
"25.0922";"62.828";"1.21194";"5.5621";"48.8306";"1.75";"8.4694"
"25.1424";"63.093";"0.65361";"5.6424";"49.8667";"1.47778";"12.0028"
"25.0556";"63.403";"0.76583";"5.7183";"49.5278";"2.33056";"10.8167"
"24.964";"64.272";"0.61444";"5.6141";"43.7556";"2.95833";"15.8083"
"24.9091";"63.934";"0.75694";"5.599";"46.5861";"1.99722";"14.3667"
"24.8798";"64.321";"0.73722";"5.3754";"43.4167";"0.75278";"14.825"
"24.4809";"66.059";"0.91972";"4.78949";"49.4028";"1.41389";"13.0028"
"24.4201";"66.541";"0.93";"4.68098";"43.1333";"3.29167";"16.6"
"24.3767";"66.877";"0.93333";"4.6289";"38.8861";"3.20833";"14.9194"
"24.2908";"67.033";"0.83028";"4.55295";"47.4194";"1.68611";"14.0333"
"24.2285";"67.319";"0.70472";"4.41406";"42.3833";"0.352778";"13.7917"
"24.0916";"68.501";"0.67278";"4.30121";"52.125";"1.33889";"13.5"
"24.0115";"68.17";"0.74778";"4.11241";"42.7528";"0.84167";"12.0722"
"24.1178";"67.434";"0.450833";"4.01692";"52.339";"0.89167";"10.3778"
"23.9922";"67.513";"0.74833";"3.98003";"44.0583";"0.775";"10.5722"
"23.9946";"67.015";"0.92806";"3.99739";"49.325";"1.61111";"11.1222"
"24.0877";"65.737";"0.76417";"3.94748";"47.95";"1.73333";"7.6833"
"24.2216";"63.771";"1.72583";"4.02994";"48.1528";"1.43056";"5.5472"
"24.5017";"62.045";"1.10139";"4.22742";"55.647";"1.07778";"4.23333"
"24.5714";"63.064";"0.57833";"4.44444";"56.203";"1.02";"6.16"
"24.4282";"64.571";"0.6925";"4.47916";"50.786";"1.01111";"8.2389"
"24.2329";"65.599";"0.76972";"4.46831";"51.283";"1.21667";"7.5889"
"24.2164";"65.085";"1.51222";"4.21223";"47.4695";"1.48889";"6.3583"
"24.2561";"65.484";"0.85583";"4.22308";"46.9305";"1.58611";"8.4528"
"23.9998";"65.466";"0.5325";"4.171";"46.0917";"1.38333";"9.4611"
"23.9427";"65.583";"0.96194";"4.05164";"47.2889";"1.73333";"7.8611"
"23.8097";"66.622";"0.705";"3.95833";"48.0694";"1.07778";"8.1028"
"23.6775";"67.023";"0.59167";"3.82595";"48.7083";"2.38056";"7.5222"
"23.5417";"67.418";"0.70222";"3.67621";"45.9167";"1.99722";"6.9389"
"23.5909";"66.119";"1.37";"3.47221";"50.222";"0.81389";"6.3111"
"23.9078";"64.211";"1.06833";"3.51345";"51.5";"1.11944";"4.46389"
"24.0191";"64.649";"0.65889";"3.65017";"52.292";"1.43889";"4.425"
"23.921";"65.584";"0.79361";"3.65234";"46.2111";"1.64167";"7.3444"
"23.8084";"66.483";"0.70417";"3.54817";"48.775";"1.69722";"8.5861"
"23.6708";"66.873";"0.59111";"3.5026";"48.8972";"1.71944";"6.1278"
"23.5616";"67.471";"0.55694";"3.45702";"46.3722";"1.10556";"7.2"
"23.4249";"67.956";"1.05194";"3.37239";"45.9972";"1.58889";"8.1222"
